OID_,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity,dist_attractions,dist_city,airbnb_count,average_price,poi_count,transport_count,hotel_count
3791,54126397.000000000000000,7435040,100,100.000000000000000,f,t,f,47.717129999999997,-122.323660000000004,10,2.500000000000000,3.000000000000000,8.000000000000000,218.000000000000000,1.300000000000000,1125.000000000000000,4.200000000000000,4.200000000000000,4.200000000000000,4.600000000000000,4.100000000000000,4.300000000000000,4.100000000000000,t,21,5,3,t,t,2,41,3437,-0.420000000000000,0.790000000000000,0.370000000000000,5282.327866680237094,12606.056649526988622,10,108.700000000000003,2,5.000000000000000,0
3792,54128002.000000000000000,438803462,100,98.000000000000000,t,t,t,47.663372000000003,-122.352074000000002,7,2.500000000000000,3.000000000000000,5.000000000000000,267.000000000000000,2.000000000000000,365.000000000000000,4.970000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.970000000000000,4.900000000000000,f,1,5,3,t,t,2,47,340,1.650000000000000,0.150000000000000,1.800000000000000,754.551547497713727,6823.399045875570664,50,190.240000000000009,104,18.000000000000000,0
3793,54129542.000000000000000,438819456,100,100.000000000000000,t,t,t,47.546639999999996,-122.377700000000004,4,1.000000000000000,2.000000000000000,3.000000000000000,155.000000000000000,1.000000000000000,1125.000000000000000,4.980000000000000,5.000000000000000,5.000000000000000,4.970000000000000,4.980000000000000,4.940000000000000,4.940000000000000,t,1,5,3,t,f,2,66,340,2.620000000000000,0.680000000000000,3.300000000000000,3166.991684282088954,7299.258911201320188,11,193.454545454545467,29,8.000000000000000,0
3794,54131555.000000000000000,50472118,100,100.000000000000000,t,t,t,47.520987529529293,-122.348989475235342,3,1.000000000000000,0.000000000000000,1.000000000000000,79.000000000000000,1.000000000000000,1125.000000000000000,5.000000000000000,4.970000000000000,4.970000000000000,5.000000000000000,5.000000000000000,4.820000000000000,4.910000000000000,f,1,5,3,t,t,3,47,2563,1.300000000000000,0.890000000000000,2.190000000000000,3564.860245318075613,9320.291505000181132,5,138.000000000000000,7,5.000000000000000,0
3795,54132278.000000000000000,178506098,100,100.000000000000000,t,t,t,47.710920000000002,-122.356710000000007,2,1.000000000000000,1.000000000000000,1.000000000000000,80.000000000000000,1.000000000000000,1125.000000000000000,4.800000000000000,4.860000000000000,4.740000000000000,4.970000000000000,4.970000000000000,4.800000000000000,4.800000000000000,t,1,5,2,t,t,2,24,1731,0.860000000000000,0.790000000000000,1.650000000000000,4544.941621678335650,12073.521582098926956,14,246.428571428571416,3,10.000000000000000,0
3796,54140410.000000000000000,377551439,100,100.000000000000000,f,t,t,47.576779999999999,-122.410079999999994,6,2.500000000000000,3.000000000000000,6.000000000000000,300.000000000000000,3.000000000000000,1125.000000000000000,4.880000000000000,4.880000000000000,5.000000000000000,4.760000000000000,5.000000000000000,4.940000000000000,4.820000000000000,t,1,5,3,t,t,2,57,740,0.820000000000000,-1.130000000000000,-0.310000000000000,5813.927058493120967,6728.197544982864201,41,210.536585365853654,61,17.000000000000000,0
3797,54142920.000000000000000,367697136,0,0.000000000000000,f,t,t,47.610104000000000,-122.340736000000007,2,1.000000000000000,1.000000000000000,1.000000000000000,355.000000000000000,30.000000000000000,1125.000000000000000,4.570000000000000,4.500000000000000,4.860000000000000,4.430000000000000,4.790000000000000,4.930000000000000,4.210000000000000,t,3,1,3,f,f,1,46,815,-0.090000000000000,-2.090000000000000,-2.180000000000000,68.476331393525911,1063.204059953761316,149,233.476510067114106,709,39.000000000000000,7
3798,54143037.000000000000000,367697136,0,0.000000000000000,f,t,t,47.610104000000000,-122.340736000000007,2,1.000000000000000,1.000000000000000,1.000000000000000,359.000000000000000,30.000000000000000,1125.000000000000000,4.350000000000000,4.420000000000000,4.810000000000000,4.700000000000000,4.530000000000000,4.740000000000000,4.370000000000000,t,3,1,3,f,f,1,36,815,2.190000000000000,-2.090000000000000,0.100000000000000,68.476331393525911,1063.204059953761316,149,233.476510067114106,709,39.000000000000000,7
3799,54149987.000000000000000,2611560,100,91.000000000000000,f,t,t,47.676240000000000,-122.402950000000004,5,1.000000000000000,2.000000000000000,3.000000000000000,292.000000000000000,1.000000000000000,1125.000000000000000,4.960000000000000,5.000000000000000,4.960000000000000,4.920000000000000,4.960000000000000,4.920000000000000,4.840000000000000,f,1,4,3,t,t,2,58,3833,1.250000000000000,1.110000000000000,2.360000000000000,460.449582718140505,9736.997522974839740,12,257.666666666666686,39,7.000000000000000,0
3800,54151911.000000000000000,439023898,100,97.000000000000000,t,t,f,47.677880000000002,-122.389920000000004,2,1.000000000000000,1.000000000000000,2.000000000000000,137.000000000000000,2.000000000000000,25.000000000000000,4.910000000000000,4.910000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.830000000000000,f,1,5,3,t,t,2,53,338,0.940000000000000,-0.600000000000000,0.340000000000000,1223.327619258143159,9381.420927806657346,33,153.848484848484844,13,4.000000000000000,0
3801,54161219.000000000000000,7435040,100,100.000000000000000,f,t,f,47.717350000000003,-122.324129999999997,5,1.500000000000000,2.000000000000000,3.000000000000000,170.000000000000000,1.300000000000000,1125.000000000000000,4.380000000000000,4.500000000000000,4.500000000000000,4.630000000000000,4.440000000000000,4.440000000000000,4.190000000000000,t,21,5,3,t,t,2,34,3437,-0.160000000000000,0.360000000000000,0.200000000000000,5313.434888157437854,12629.204683286161526,10,108.700000000000003,2,5.000000000000000,0
3802,54166095.000000000000000,209142715,100,99.000000000000000,f,t,t,47.664549999999998,-122.323759999999993,2,1.000000000000000,1.000000000000000,1.000000000000000,88.000000000000000,1.000000000000000,1125.000000000000000,4.500000000000000,4.880000000000000,4.500000000000000,4.880000000000000,4.630000000000000,4.500000000000000,4.380000000000000,t,4,5,2,t,t,2,34,1580,-0.300000000000000,-1.130000000000000,-1.430000000000000,1258.387285601669646,6767.403087177747693,27,190.111111111111114,55,17.000000000000000,0
3803,54166171.000000000000000,12086787,100,100.000000000000000,t,t,f,47.558815000000003,-122.282837000000001,2,1.000000000000000,1.000000000000000,1.000000000000000,125.000000000000000,3.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,t,2,5,3,t,t,2,40,3225,-0.830000000000000,0.570000000000000,-0.260000000000000,4196.193626931442850,6137.751399472358571,31,134.774193548387103,73,6.000000000000000,1
3804,54166543.000000000000000,209142715,100,99.000000000000000,f,t,t,47.666490000000003,-122.325569999999999,2,1.000000000000000,1.000000000000000,2.000000000000000,80.000000000000000,1.000000000000000,1125.000000000000000,4.730000000000000,4.670000000000000,4.870000000000000,4.930000000000000,4.930000000000000,4.670000000000000,4.730000000000000,t,4,5,2,t,t,2,51,1580,0.360000000000000,-0.710000000000000,-0.350000000000000,1284.029005905802705,6974.681259075278831,26,189.730769230769226,11,10.000000000000000,0
3805,54166731.000000000000000,398317720,100,98.000000000000000,t,t,f,47.609659999999998,-122.311019999999999,6,2.000000000000000,2.000000000000000,3.000000000000000,229.000000000000000,1.900000000000000,12.000000000000000,4.900000000000000,4.970000000000000,4.920000000000000,4.970000000000000,5.000000000000000,4.900000000000000,4.790000000000000,f,36,5,3,t,t,2,34,595,1.240000000000000,1.110000000000000,2.350000000000000,1597.529385009391717,1571.576509786302950,82,190.060975609756099,74,12.000000000000000,0
3806,54167854.000000000000000,439171297,100,95.000000000000000,t,t,t,47.715091999999999,-122.333008000000007,1,1.000000000000000,1.000000000000000,1.000000000000000,79.000000000000000,2.000000000000000,365.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,t,8,5,2,t,f,2,29,338,-1.010000000000000,-1.980000000000000,-2.990000000000000,5198.574950543745217,12372.265925174428048,12,85.666666666666671,5,4.000000000000000,0
3807,54174219.000000000000000,94130921,100,100.000000000000000,f,t,t,47.614112607572928,-122.320671455949395,4,1.000000000000000,1.000000000000000,2.000000000000000,208.000000000000000,1.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,t,1,5,3,t,t,1,51,2283,-0.690000000000000,0.040000000000000,-0.650000000000000,1311.900533522234355,1343.499866828867198,60,186.750000000000000,531,35.000000000000000,0
3808,54186259.000000000000000,314324381,100,95.000000000000000,f,t,t,47.565289999999997,-122.363939999999999,8,3.500000000000000,3.000000000000000,3.000000000000000,185.000000000000000,4.600000000000000,1125.000000000000000,5.000000000000000,4.910000000000000,4.820000000000000,4.820000000000000,4.910000000000000,4.820000000000000,4.820000000000000,f,21,5,3,t,t,2,37,1102,-0.450000000000000,-2.090000000000000,-2.540000000000000,2120.647879717950673,4985.698792925384623,23,185.478260869565219,11,9.000000000000000,0
3809,54187056.000000000000000,34797993,90,96.000000000000000,t,t,t,47.662149999999997,-122.339320000000001,3,1.000000000000000,1.000000000000000,1.000000000000000,189.000000000000000,2.300000000000000,1125.000000000000000,4.880000000000000,4.960000000000000,4.960000000000000,4.880000000000000,5.000000000000000,4.960000000000000,4.790000000000000,f,2,5,3,t,t,2,66,2747,0.660000000000000,0.040000000000000,0.700000000000000,1312.282781496826829,6521.192636023687555,44,190.613636363636374,123,14.000000000000000,0
3810,54194607.000000000000000,163477356,100,99.000000000000000,f,t,t,47.609079999999999,-122.338480000000004,4,1.000000000000000,1.000000000000000,2.000000000000000,148.000000000000000,2.000000000000000,1125.000000000000000,4.720000000000000,4.750000000000000,4.770000000000000,4.770000000000000,4.870000000000000,4.920000000000000,4.700000000000000,t,3,5,3,t,t,2,36,1815,2.320000000000000,0.790000000000000,3.110000000000000,162.165988419422121,860.860484896549906,128,241.382812500000000,840,49.000000000000000,7
3811,54196876.000000000000000,11553494,100,100.000000000000000,f,t,t,47.610289999999999,-122.300190000000001,4,1.500000000000000,2.000000000000000,2.000000000000000,198.000000000000000,4.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.860000000000000,f,1,5,3,t,t,2,39,3243,-0.640000000000000,-0.280000000000000,-0.920000000000000,2393.894620250359367,2358.055354106088544,55,170.272727272727280,46,25.000000000000000,0
3812,54197697.000000000000000,16414205,100,92.000000000000000,t,t,t,47.557178000000000,-122.279205000000005,2,1.000000000000000,1.000000000000000,1.000000000000000,124.000000000000000,2.000000000000000,30.000000000000000,4.800000000000000,4.800000000000000,4.700000000000000,5.000000000000000,4.900000000000000,4.800000000000000,4.900000000000000,f,1,5,3,t,t,2,44,2662,0.270000000000000,-1.130000000000000,-0.860000000000000,4444.407253252843475,6445.420481440207368,33,127.121212121212125,50,2.000000000000000,1
3813,54199286.000000000000000,3074414,94,95.000000000000000,f,t,t,47.664400000000001,-122.304730000000006,4,1.000000000000000,1.000000000000000,3.000000000000000,136.000000000000000,1.000000000000000,365.000000000000000,4.270000000000000,4.090000000000000,4.090000000000000,4.360000000000000,4.550000000000000,4.730000000000000,4.360000000000000,f,115,4,3,t,t,2,42,3787,-0.500000000000000,1.110000000000000,0.610000000000000,766.443928098401443,6998.054179321059564,50,127.939999999999998,99,17.000000000000000,0
3814,54199945.000000000000000,436654232,100,100.000000000000000,f,t,t,47.611409999999999,-122.315619999999996,4,1.000000000000000,2.000000000000000,2.000000000000000,161.000000000000000,30.000000000000000,45.000000000000000,4.500000000000000,4.500000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.500000000000000,t,3,5,3,f,f,2,39,355,-0.960000000000000,1.000000000000000,0.040000000000000,1377.886128426656569,1374.411823658140065,60,205.449999999999989,373,27.000000000000000,0
3815,54200049.000000000000000,436654232,100,100.000000000000000,f,t,t,47.609780000000001,-122.315539999999999,2,1.000000000000000,1.000000000000000,1.000000000000000,119.000000000000000,30.000000000000000,45.000000000000000,4.500000000000000,4.000000000000000,4.500000000000000,3.500000000000000,5.000000000000000,4.500000000000000,4.000000000000000,t,3,5,3,f,f,2,25,355,-0.960000000000000,1.110000000000000,0.150000000000000,1291.666235858835762,1276.560954762861684,54,190.333333333333343,270,19.000000000000000,0
3816,54202246.000000000000000,79576430,100,95.000000000000000,t,t,t,47.538530000000002,-122.281549999999996,2,1.000000000000000,1.000000000000000,1.000000000000000,119.000000000000000,1.000000000000000,1125.000000000000000,4.890000000000000,5.000000000000000,4.890000000000000,5.000000000000000,5.000000000000000,4.780000000000000,4.890000000000000,f,2,5,3,t,t,2,47,2360,-0.610000000000000,0.790000000000000,0.180000000000000,2458.608723810229094,8126.318047111866690,35,150.285714285714278,63,11.000000000000000,0
3817,54209514.000000000000000,158613703,100,98.000000000000000,t,t,t,47.655900000000003,-122.331209999999999,3,1.000000000000000,1.000000000000000,2.000000000000000,157.000000000000000,1.000000000000000,28.000000000000000,5.000000000000000,5.000000000000000,4.970000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.970000000000000,f,1,5,3,t,t,2,52,1852,1.170000000000000,0.040000000000000,1.210000000000000,1606.315662481238178,5789.714459437567712,46,195.804347826086968,3,18.000000000000000,0
3818,54213743.000000000000000,439171297,100,95.000000000000000,t,t,t,47.715091999999999,-122.333008000000007,1,1.000000000000000,1.000000000000000,1.000000000000000,57.000000000000000,2.000000000000000,365.000000000000000,5.000000000000000,5.000000000000000,4.570000000000000,5.000000000000000,5.000000000000000,4.140000000000000,4.710000000000000,t,8,5,2,t,f,2,29,338,-0.700000000000000,0.890000000000000,0.190000000000000,5198.574950543745217,12372.265925174428048,12,85.666666666666671,5,4.000000000000000,0
3819,54222105.000000000000000,439171297,100,95.000000000000000,t,t,t,47.715091999999999,-122.333008000000007,1,1.000000000000000,1.000000000000000,1.000000000000000,65.000000000000000,2.000000000000000,365.000000000000000,4.500000000000000,4.670000000000000,4.170000000000000,5.000000000000000,4.830000000000000,4.830000000000000,4.330000000000000,t,8,5,2,t,f,2,28,338,-0.440000000000000,0.570000000000000,0.130000000000000,5198.574950543745217,12372.265925174428048,12,85.666666666666671,5,4.000000000000000,0
3820,54223052.000000000000000,439171297,100,95.000000000000000,t,t,t,47.715091999999999,-122.333008000000007,1,1.000000000000000,1.000000000000000,1.000000000000000,69.000000000000000,2.000000000000000,365.000000000000000,4.880000000000000,5.000000000000000,4.250000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,t,8,5,2,t,f,2,29,338,-0.590000000000000,1.110000000000000,0.520000000000000,5198.574950543745217,12372.265925174428048,12,85.666666666666671,5,4.000000000000000,0
3821,54223279.000000000000000,439171297,100,95.000000000000000,t,t,t,47.715091999999999,-122.333008000000007,1,1.000000000000000,1.000000000000000,1.000000000000000,84.000000000000000,2.000000000000000,365.000000000000000,4.670000000000000,5.000000000000000,4.670000000000000,5.000000000000000,5.000000000000000,4.670000000000000,4.330000000000000,t,8,5,2,t,f,2,29,338,-0.960000000000000,1.110000000000000,0.150000000000000,5198.574950543745217,12372.265925174428048,12,85.666666666666671,5,4.000000000000000,0
